course_id,course_name,user_id,final_score,current_score,failed,total_activity_time,page_views,page_views_level,participations,participations_level,on_time,late,missing,morning_activity,afternoon_activity,evening_activity,night_activity,dominant_time,is_morning_studier,is_evening_studier,time_concentration,activity_span_days,unique_active_hours,avg_gap_hours,gap_std_hours,modules_completed,first_module_time
86020,TALL DE COMPETENCIAS DIGITALES-P02,108713,87.4,87.4,0,10150,212,1,9,2,9,0,9,35,75,64,38,afternoon,0,0,0.35377358490566035,117,34,85.33333333333333,138.8816078899615,4,2025-08-16T20:11:45+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,118747,76.89,76.89,0,5853,1085,3,19,3,14,0,4,111,364,376,234,evening,0,1,0.34654377880184334,132,47,68.95652173913044,86.88296889237772,4,2025-08-12T23:05:32+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,114824,71.0,75.53,0,2794,538,2,9,2,7,0,8,85,267,164,22,afternoon,0,0,0.4962825278810409,135,34,98.66666666666667,139.07718952604932,4,2025-08-08T02:46:01+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,91423,78.3,88.98,0,4567,1189,3,13,2,11,0,7,335,556,236,62,afternoon,0,0,0.46761984861227923,129,75,41.86486486486486,60.54601205969795,4,2025-08-08T02:46:01+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,117643,48.08,90.72,1,4746,510,2,7,1,5,0,13,149,86,231,44,evening,0,1,0.45294117647058824,125,40,77.0,101.63055264421831,4,2025-08-08T02:46:01+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,68552,49.5,60.37,1,5545,289,1,10,2,9,0,9,6,33,133,117,evening,0,1,0.4602076124567474,116,25,116.33333333333333,104.30510800318245,4,2025-08-13T18:24:02+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,109982,65.62,80.02,0,10090,420,2,10,2,10,0,8,58,124,153,85,evening,0,1,0.36428571428571427,124,53,57.28846153846154,69.2590834193947,4,2025-08-08T18:05:42+00:00
86020,TALL DE COMPETENCIAS DIGITALES-P02,116275,27.0,90.0,1,2415,533,2,13,2,11,0,7,88,153,222,70,evening,0,1,0.4165103189493433,129,28,115.37037037037037,145.9033541482672,4,2025-08-10T01:38:10+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86579,82.35,82.35,0,7277,148,2,2,3,2,0,0,7,71,0,70,afternoon,0,0,0.4797297297297297,29,13,59.75,139.45855118995036,2,2025-11-05T04:07:18+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,91343,82.35,82.35,0,4006,342,3,2,3,2,0,0,68,122,83,69,afternoon,0,0,0.3567251461988304,128,26,123.36,212.3348073208912,2,2025-08-27T01:54:23+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86350,35.29,75.0,1,1381,152,2,1,2,1,0,1,68,48,8,28,morning,1,0,0.4473684210526316,113,10,301.77777777777777,549.8011312744067,2,2025-08-13T18:18:16+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,84148,76.47,76.47,0,7489,432,3,3,3,2,0,0,169,147,95,21,morning,1,0,0.3912037037037037,113,25,113.29166666666667,223.43333815082795,2,2025-10-15T13:08:40+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,114020,41.18,87.5,1,1022,207,2,1,2,1,0,1,80,65,20,42,morning,1,0,0.3864734299516908,128,14,236.6153846153846,393.44524366589263,2,2025-10-21T21:55:17+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,88793,29.41,62.5,1,1499,102,1,1,2,1,0,1,0,23,30,49,night,0,0,0.4803921568627451,104,6,499.2,673.1981580485793,2,2025-08-22T01:50:05+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,81133,88.24,88.24,0,3822,298,3,2,3,2,0,0,57,201,40,0,afternoon,0,0,0.674496644295302,99,19,132.33333333333334,281.8352552664608,2,2025-10-15T13:51:20+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89397,35.29,75.0,1,648,80,1,0,0,1,0,1,0,76,4,0,afternoon,0,0,0.95,7,4,56.666666666666664,77.31465291621994,2,2025-11-26T19:35:26+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90878,82.35,82.35,0,6314,83,1,2,3,2,0,0,0,27,16,40,night,0,0,0.4819277108433735,15,10,40.77777777777778,64.495956424118,2,2025-11-19T18:35:55+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,91444,70.59,70.59,0,4937,232,2,2,3,2,0,0,66,166,0,0,afternoon,0,0,0.7155172413793104,112,11,271.1,400.32123351128905,2,2025-09-10T17:10:28+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89382,35.29,75.0,1,1390,311,3,1,2,1,0,1,78,145,9,79,afternoon,0,0,0.4662379421221865,130,10,346.77777777777777,540.9495309746819,2,2025-11-05T17:30:56+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,65280,35.29,75.0,1,13548,286,2,1,2,1,0,1,72,197,9,8,afternoon,0,0,0.6888111888111889,104,17,157.0625,437.08100918908616,2,2025-11-05T17:02:52+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,65613,76.47,76.47,0,1549,278,2,4,3,2,0,0,98,119,0,61,afternoon,0,0,0.42805755395683454,92,14,169.92307692307693,292.0343661385029,2,2025-09-03T17:07:16+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90041,70.59,70.59,0,4312,196,2,2,3,2,0,0,46,107,43,0,afternoon,0,0,0.5459183673469388,29,16,47.46666666666667,95.50557866195855,2,2025-11-05T18:14:43+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90909,82.35,82.35,0,5988,316,3,2,3,2,0,0,76,224,1,15,afternoon,0,0,0.7088607594936709,112,19,149.55555555555554,302.9191718781728,2,2025-08-14T14:37:35+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90356,76.47,76.47,0,4404,111,1,2,3,2,0,0,52,32,14,13,morning,1,0,0.46846846846846846,29,8,102.0,176.71930931766988,2,2025-11-05T00:19:19+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89330,35.29,75.0,1,2275,177,2,1,2,1,0,1,27,117,18,15,afternoon,0,0,0.6610169491525424,85,16,136.06666666666666,235.26395577922446,2,2025-11-05T01:15:06+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86667,64.71,64.71,0,730,184,2,2,3,2,0,0,39,130,0,15,afternoon,0,0,0.7065217391304348,29,10,79.22222222222223,106.57889907667024,2,2025-11-05T02:26:02+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86813,76.47,76.47,0,4922,439,3,2,3,2,0,0,230,162,0,47,morning,1,0,0.5239179954441914,30,18,42.88235294117647,68.15370375584983,2,2025-11-04T11:44:24+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89774,35.29,75.0,1,7309,200,2,1,2,1,0,1,25,139,23,13,afternoon,0,0,0.695,107,15,184.64285714285714,277.75853005876917,2,2025-08-19T01:36:59+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89252,35.29,75.0,1,1046,163,2,1,2,1,0,1,37,66,13,47,afternoon,0,0,0.4049079754601227,105,10,280.55555555555554,597.4927449324498,2,2025-08-22T00:12:03+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89322,23.53,50.0,1,2651,118,1,1,2,1,0,1,21,95,2,0,afternoon,0,0,0.8050847457627118,104,9,314.25,640.3633246056492,2,2025-08-22T01:54:03+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,87609,88.24,88.24,0,3603,304,3,2,3,2,0,0,152,124,19,9,morning,1,0,0.5,99,18,141.05882352941177,280.7373632561717,2,2025-09-10T17:15:49+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,114072,35.29,75.0,1,2381,640,3,1,2,1,0,1,117,359,71,93,afternoon,0,0,0.5609375,85,30,71.03448275862068,132.09648583349994,2,2025-10-22T18:51:08+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86858,70.59,70.59,0,1192,221,2,2,3,2,0,0,125,60,36,0,morning,1,0,0.5656108597285068,113,16,181.06666666666666,491.13276774774005,2,2025-11-03T22:09:08+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,86824,76.47,76.47,0,5012,145,2,2,3,2,0,0,55,75,12,3,afternoon,0,0,0.5172413793103449,99,15,171.21428571428572,283.87954653122773,2,2025-08-26T23:12:55+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90124,58.82,58.82,0,5896,146,2,2,3,2,0,0,56,43,47,0,morning,1,0,0.3835616438356164,15,12,32.72727272727273,87.000617457674,2,2025-11-19T18:34:44+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,87207,64.71,64.71,0,2721,314,3,2,3,2,0,0,163,73,78,0,morning,1,0,0.5191082802547771,30,13,61.5,92.78245164541264,2,2025-11-04T00:50:12+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,82222,35.29,75.0,1,636,248,2,1,2,1,0,1,51,173,21,3,afternoon,0,0,0.6975806451612904,98,12,215.8181818181818,350.741504965958,2,2025-10-15T12:20:31+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,91026,82.35,82.35,0,2949,281,2,2,3,2,0,0,19,226,0,36,afternoon,0,0,0.8042704626334519,85,12,186.36363636363637,255.6145083118408,2,2025-10-08T14:36:12+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89047,41.18,87.5,1,1655,247,2,1,2,1,0,1,2,121,52,72,afternoon,0,0,0.4898785425101215,109,18,155.11764705882354,186.02399666612942,2,2025-08-16T21:39:41+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,89878,35.29,75.0,1,8261,120,1,0,0,1,0,1,23,74,8,15,afternoon,0,0,0.6166666666666667,97,17,145.5,279.39890837295695,2,2025-11-05T01:45:57+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,88378,82.35,82.35,0,2791,191,2,2,3,2,0,0,18,173,0,0,afternoon,0,0,0.9057591623036649,102,12,222.72727272727272,333.6920439046895,2,2025-08-24T16:50:27+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,64515,41.18,87.5,1,1269,134,1,1,2,1,0,1,44,61,8,21,afternoon,0,0,0.4552238805970149,30,12,66.0,149.5939959903593,2,2025-11-04T12:30:55+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,91423,76.47,76.47,0,704,290,3,2,3,2,0,0,107,93,90,0,morning,1,0,0.3689655172413793,29,12,63.72727272727273,96.00008608811567,2,2025-11-05T13:41:49+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,88467,82.35,82.35,0,6753,181,2,2,3,2,0,0,74,92,15,0,afternoon,0,0,0.5082872928176796,89,16,143.93333333333334,243.8476209074475,2,2025-09-05T19:42:01+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,90158,64.71,64.71,0,3372,145,2,2,3,2,0,0,34,71,24,16,afternoon,0,0,0.4896551724137931,31,9,93.25,178.9125135366445,2,2025-11-04T00:53:03+00:00
84944,FUNDAMENTOS DE MACROECONOMÍA-P03,39584,41.18,87.5,1,840,138,1,1,2,1,0,1,25,80,33,0,afternoon,0,0,0.5797101449275363,43,9,129.0,129.8605020781916,2,2025-10-22T18:47:39+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117656,76.21,91.65,0,17979,1664,3,5,3,5,0,0,544,537,388,195,morning,1,0,0.3269230769230769,119,89,32.71590909090909,51.998240543580884,10,2025-07-31T15:46:39+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,89587,79.47,95.57,0,4406,1430,3,5,3,5,0,1,531,312,324,263,morning,1,0,0.3713286713286713,121,60,49.45762711864407,52.75312571152098,10,2025-07-29T22:38:26+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,114353,20.0,100.0,1,6768,699,2,1,2,3,0,3,59,190,265,185,evening,0,1,0.3791130185979971,109,42,63.80487804878049,78.03570774665732,10,2025-08-13T20:45:46+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,112230,40.53,98.72,1,3308,1050,3,2,2,4,0,2,283,103,561,103,evening,0,1,0.5342857142857143,113,37,75.33333333333333,96.18616209090462,10,2025-08-14T13:22:52+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,118521,35.58,86.67,1,2001,769,2,1,2,2,0,3,265,112,300,92,evening,0,1,0.39011703511053314,122,34,88.96969696969697,101.46726143112573,10,2025-07-31T15:49:24+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116250,17.68,88.42,1,16640,936,3,1,2,3,0,3,436,125,219,156,morning,1,0,0.4658119658119658,126,48,64.55319148936171,94.65161394149223,10,2025-07-25T06:06:50+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116714,64.21,96.83,0,5392,377,2,3,2,5,0,1,67,108,126,76,evening,0,1,0.33421750663129973,119,41,71.975,106.18886182175605,10,2025-07-31T15:22:15+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,11440,34.53,84.1,1,11004,559,2,1,2,3,0,3,260,119,94,86,morning,1,0,0.46511627906976744,128,60,52.355932203389834,75.8903675609611,10,2025-07-28T14:17:47+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,113389,14.74,73.68,1,2120,689,2,0,0,1,0,4,314,96,142,137,morning,1,0,0.45573294629898403,119,29,102.82142857142857,117.32313545181488,10,2025-07-31T15:54:19+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117257,79.79,95.95,0,51469,843,2,5,3,6,0,0,382,224,160,77,morning,1,0,0.4531435349940688,107,67,39.07575757575758,52.14121577026985,10,2025-08-14T15:10:18+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,65280,76.38,91.85,0,89188,562,2,6,3,6,0,0,135,201,191,35,afternoon,0,0,0.35765124555160144,118,48,60.361702127659576,87.79241122923546,10,2025-08-04T15:03:13+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116539,35.26,95.71,1,6163,896,3,2,2,4,0,2,183,298,258,157,afternoon,0,0,0.3325892857142857,123,55,54.96296296296296,80.38310191017969,10,2025-07-28T01:40:31+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116694,52.74,91.09,1,22938,572,2,4,2,4,0,2,235,114,176,47,morning,1,0,0.41083916083916083,106,45,58.20454545454545,80.78101136728026,10,2025-08-13T21:08:00+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116306,43.47,96.05,1,5942,885,3,1,2,3,0,3,378,203,289,15,morning,1,0,0.4271186440677966,115,60,46.88135593220339,68.93600194574054,10,2025-08-07T16:13:31+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116093,38.74,94.36,1,10941,709,2,5,3,6,0,0,114,490,88,17,afternoon,0,0,0.691114245416079,108,37,72.30555555555556,91.82526263520671,10,2025-08-19T01:06:25+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117462,82.19,98.84,0,6374,546,2,7,3,6,0,0,128,183,167,68,afternoon,0,0,0.33516483516483514,128,50,63.142857142857146,103.12623530490805,10,2025-07-29T23:02:12+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115214,82.0,98.61,0,6878,634,2,4,2,6,0,0,73,310,117,134,afternoon,0,0,0.4889589905362776,112,35,79.44117647058823,103.21855486880328,10,2025-08-14T04:17:59+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,113358,18.95,94.74,1,1101,425,2,1,2,3,0,3,143,36,150,96,evening,0,1,0.35294117647058826,127,41,76.725,95.65693584367,10,2025-07-26T00:12:25+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,118738,19.47,97.37,1,2612,294,1,0,0,2,0,4,16,56,179,43,evening,0,1,0.608843537414966,112,19,150.0,164.85751423577878,10,2025-08-08T02:36:08+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115253,39.89,97.18,1,5154,1187,3,4,2,6,0,0,184,462,470,71,evening,0,1,0.3959561920808762,121,48,62.191489361702125,89.90979836737847,10,2025-07-29T19:45:51+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115989,81.89,98.48,0,22658,835,2,6,3,6,0,0,285,186,255,109,morning,1,0,0.3413173652694611,113,56,49.4,88.1008925762235,10,2025-08-14T15:32:15+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,114253,20.0,100.0,1,556,151,1,0,0,2,0,4,71,63,17,0,morning,1,0,0.47019867549668876,114,13,228.58333333333334,166.45292544406928,10,2025-09-08T13:41:12+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115459,19.47,97.37,1,2276,316,2,1,2,3,0,3,129,118,69,0,morning,1,0,0.40822784810126583,106,22,121.23809523809524,144.96630306710352,10,2025-08-14T15:10:18+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,89624,43.05,88.91,1,1951,136,1,4,2,4,0,2,12,14,27,83,night,0,0,0.6102941176470589,123,38,79.78378378378379,91.1183178353422,10,2025-07-30T04:02:35+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,116007,18.21,91.05,1,7283,866,2,1,2,3,0,3,302,152,389,23,evening,0,1,0.4491916859122402,120,55,53.370370370370374,72.0008478078419,10,2025-08-02T23:27:15+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,113271,78.53,94.43,0,33261,2222,3,8,3,6,0,0,421,731,505,565,afternoon,0,0,0.32898289828982896,125,84,36.19277108433735,61.23044715324355,10,2025-07-28T16:47:44+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,114662,78.95,94.94,0,10492,365,2,6,3,6,0,0,151,60,89,65,morning,1,0,0.4136986301369863,124,48,63.787234042553195,79.17632790714734,10,2025-07-26T16:15:47+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117271,35.58,86.67,1,10886,1533,3,1,2,2,0,3,372,328,533,300,evening,0,1,0.3476842791911285,106,48,54.51063829787234,81.46500941611093,10,2025-08-13T20:54:17+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,67088,14.69,73.47,1,3073,700,2,0,0,2,0,4,283,57,201,159,morning,1,0,0.4042857142857143,115,33,86.9375,103.84782662025239,10,2025-08-07T21:01:00+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115881,18.84,94.21,1,10483,190,1,6,3,5,0,1,15,79,86,10,evening,0,1,0.45263157894736844,106,27,98.57692307692308,149.74598314297322,10,2025-08-13T20:50:48+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,115169,18.84,94.21,1,4667,800,2,4,2,5,0,1,233,267,241,59,afternoon,0,0,0.33375,124,46,66.55555555555556,96.24680209534365,10,2025-08-13T20:44:55+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,114824,20.0,100.0,1,2315,318,2,0,0,2,0,4,84,114,69,51,afternoon,0,0,0.3584905660377358,123,18,174.2941176470588,179.24966640575482,10,2025-08-15T17:19:43+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117643,59.16,95.25,0,2133,449,2,3,2,5,0,1,164,83,181,21,evening,0,1,0.40311804008908686,106,27,97.88461538461539,113.21467930205631,10,2025-08-13T21:09:29+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117681,40.08,97.64,1,21299,861,2,3,2,4,0,2,249,387,195,30,afternoon,0,0,0.44947735191637633,106,48,54.4468085106383,87.10566059008836,10,2025-08-13T21:06:00+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,89730,14.69,73.47,1,3685,125,1,0,0,2,0,4,39,40,34,12,afternoon,0,0,0.32,42,17,63.0625,77.69448882481949,10,2025-10-23T12:25:22+00:00
86676,FUND DE BUSINESS ANALYTICS-P01,117437,38.74,94.36,1,35731,988,3,2,2,4,0,2,287,404,195,102,afternoon,0,0,0.4089068825910931,122,81,36.6375,46.616586037053374,10,2025-08-13T20:12:50+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,85203,100.0,100.0,0,9809,349,3,1,3,1,0,0,37,149,88,75,afternoon,0,0,0.4269340974212034,105,24,110.56521739130434,262.1938920933127,3,2025-08-09T15:59:27+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,81015,100.0,100.0,0,6099,376,3,1,3,1,0,0,62,194,116,4,afternoon,0,0,0.5159574468085106,97,33,73.40625,120.75281036455218,3,2025-08-07T21:32:19+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,84148,83.33,83.33,0,7636,297,3,1,3,1,0,0,56,189,48,4,afternoon,0,0,0.6363636363636364,104,14,193.53846153846155,394.52515087704637,3,2025-08-13T18:25:06+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,89681,100.0,100.0,0,4020,193,2,1,3,1,0,0,14,99,59,21,afternoon,0,0,0.5129533678756477,125,22,143.85714285714286,226.5388194872876,3,2025-08-08T20:05:28+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,87988,100.0,100.0,0,572,86,1,1,3,1,0,0,9,10,67,0,evening,0,1,0.7790697674418605,49,9,148.5,265.40064054180425,3,2025-08-26T23:43:01+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,88299,83.33,83.33,0,2353,250,2,1,3,1,0,0,26,111,110,3,afternoon,0,0,0.444,129,18,182.64705882352942,321.05596748239293,3,2025-08-06T18:16:36+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,89907,83.33,83.33,0,6789,455,3,1,3,1,0,0,58,152,199,46,evening,0,1,0.43736263736263736,104,30,86.79310344827586,179.82757628855728,3,2025-08-06T18:12:33+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,88283,83.33,83.33,0,5327,293,3,1,3,1,0,0,41,161,88,3,afternoon,0,0,0.5494880546075085,90,30,74.62068965517241,112.35148474169046,3,2025-08-13T18:25:52+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,87188,50.0,50.0,1,2860,303,3,1,3,1,0,0,64,172,21,46,afternoon,0,0,0.5676567656765676,72,21,86.45,105.43171961037153,3,2025-08-04T18:08:16+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,91729,100.0,100.0,0,9453,444,3,1,3,1,0,0,117,201,103,23,afternoon,0,0,0.4527027027027027,98,31,79.0,163.03394329607153,3,2025-08-13T18:17:58+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,91787,83.33,83.33,0,867,285,2,1,3,1,0,0,37,201,47,0,afternoon,0,0,0.7052631578947368,43,13,86.0,195.69236060715298,3,2025-08-26T17:50:09+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,88268,100.0,100.0,0,9968,232,2,1,3,1,0,0,33,172,25,2,afternoon,0,0,0.7413793103448276,80,23,88.22727272727273,106.10540720442351,3,2025-08-04T18:27:30+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,91765,100.0,100.0,0,7322,166,2,1,3,1,0,0,15,137,11,3,afternoon,0,0,0.8253012048192772,58,12,126.63636363636364,284.5216952032346,3,2025-09-22T17:11:25+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,67640,83.33,83.33,0,2347,162,2,1,3,1,0,0,50,72,31,9,afternoon,0,0,0.4444444444444444,123,14,227.84615384615384,331.9946353027749,3,2025-08-04T18:12:50+00:00
84941,FUNDAMENTOS DE MICROECONOMÍA-P01,89894,83.33,83.33,0,513,310,3,1,3,1,0,0,24,165,99,22,afternoon,0,0,0.532258064516129,75,17,113.6875,206.52503442379572,3,2025-08-04T18:08:58+00:00
